Aasiaat+Sem/Geo+Prop+Abl+Pl	Aasiannit
pisi+NIAR+VIK+Sem/Lh+LIRI+Sem/work+TARIAQAR+Sem/must+V+Ind+1Pl	pisiniarfilerisariaqarpugut
pisi+NIAR+VIK+Sem/Lh+LIRI+Sem/work+TARIAQAR+Sem/must+V+Ind+1Sg	pisiniarfilerisariaqarpunga
pisi+NIAR+VIK+Sem/Lh+LIRI+Sem/work+TARIAQAR+Sem/must+V+Ind+3Sg	pisiniarfilerisariaqarpoq
pisi+NIAR+VIK+Sem/Lh+LIRI+Sem/work+TARIAQAR+Sem/must+V+Int+2Sg	pisiniarfilerisariaqarpit
pisi+NIAR+VIK+Sem/Lh+LIRI+Sem/work+TARIAQAR+Sem/must+V+Par+1Sg	pisiniarfilerisariaqartunga
pisi+NIAR+VIK+Sem/Lh+LIRI+Sem/work+TUQ+N+Abs+Sg	pisiniarfilerisoq
pisi+NIAR+VIK+Sem/Lh+LIRI+Sem/work+V+Ind+1Pl	pisiniarfilerivugut
pisi+NIAR+VIK+Sem/Lh+LIRI+Sem/work+V+Ind+1Sg	pisiniarfilerivunga
pisi+NIAR+VIK+Sem/Lh+LIRI+Sem/work+V+Ind+3Sg	pisiniarfilerivoq
pisi+NIAR+VIK+Sem/Lh+LIRI+Sem/work+V+Int+2Sg	pisiniarfilerivit
pisi+NIAR+VIK+Sem/Lh+LIRI+Sem/work+V+Par+1Sg	pisiniarfilerisunga
pisi+NIAR+VIK+Sem/Lh+N+Abl+Sg	pisiniarfimmit
pisi+NIAR+VIK+Sem/Lh+N+Abl+Sg+LI	pisiniarfimmilli
pisi+NIAR+VIK+Sem/Lh+N+Abl+Sg+LU	pisiniarfimmillu
pisi+NIAR+VIK+Sem/Lh+N+Abs+Sg	pisiniarfik
pisi+NIAR+VIK+Sem/Lh+N+Abs+Sg+1SgPoss	pisiniarfiga
pisi+NIAR+VIK+Sem/Lh+N+Abs+Sg+1SgPoss+LI	pisiniarfigali
pisi+NIAR+VIK+Sem/Lh+N+Abs+Sg+1SgPoss+LU	pisiniarfigalu
pisi+NIAR+VIK+Sem/Lh+N+Abs+Sg+LI	pisiniarfilli
pisi+NIAR+VIK+Sem/Lh+N+Abs+Sg+LU	pisiniarfillu
pisi+NIAR+VIK+Sem/Lh+N+Ins+Pl	pisiniarfinnik
pisi+NIAR+VIK+Sem/Lh+N+Ins+Pl+LI	pisiniarfinnilli
pisi+NIAR+VIK+Sem/Lh+N+Ins+Pl+LU	pisiniarfinnillu
pisi+NIAR+VIK+Sem/Lh+N+Ins+Sg	pisiniarfimmik
pisi+NIAR+VIK+Sem/Lh+N+Ins+Sg+LI	pisiniarfimmilli
pisi+NIAR+VIK+Sem/Lh+N+Ins+Sg+LU	pisiniarfimmillu
pisi+NIAR+VIK+Sem/Lh+N+Lok+Pl	pisiniarfinni
pisi+NIAR+VIK+Sem/Lh+N+Lok+Pl+LI	pisiniarfinnili
pisi+NIAR+VIK+Sem/Lh+N+Lok+Pl+LU	pisiniarfinnilu
pisi+NIAR+VIK+Sem/Lh+N+Lok+Sg	pisiniarfimmi
pisi+NIAR+VIK+Sem/Lh+N+Lok+Sg+LI	pisiniarfimmili
pisi+NIAR+VIK+Sem/Lh+N+Lok+Sg+LU	pisiniarfimmilu
pisi+NIAR+VIK+Sem/Lh+N+Trm+Sg	pisiniarfimmut
pisi+NIAR+VIK+Sem/Lh+N+Trm+Sg+LI	pisiniarfimmulli
pisi+NIAR+VIK+Sem/Lh+N+Trm+Sg+LU	pisiniarfimmullu
pisi+NIAR+VIK+Sem/Lh+NNGUR+Sem/become_be+GALUAR+V+Ind+3Sg	pisiniarfinngoraluarpoq
pisi+NIAR+VIK+Sem/Lh+NNGUR+Sem/become_be+GUSUP+Sem/wish+GALUAR+V+Ind+3Sg	pisiniarfinngorusukkaluarpoq
pisi+NIAR+VIK+Sem/Lh+NNGUR+Sem/become_be+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+3Sg	pisiniarfinngorusunngikkaluarpoq
pisi+NIAR+VIK+Sem/Lh+NNGUR+Sem/become_be+GUSUP+Sem/wish+NNGIT+V+Ind+3Sg	pisiniarfinngorusunngilaq
pisi+NIAR+VIK+Sem/Lh+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+GALUAR+V+Ind+3Sg	pisiniarfinngorusussagaluarpoq
pisi+NIAR+VIK+Sem/Lh+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+NNGIT+V+Ind+1Pl	pisiniarfinngorusussanngilagut
pisi+NIAR+VIK+Sem/Lh+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+NNGIT+V+Ind+1Sg	pisiniarfinngorusussanngilanga
pisi+NIAR+VIK+Sem/Lh+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+NNGIT+V+Ind+3Sg	pisiniarfinngorusussanngilaq
pisi+NIAR+VIK+Sem/Lh+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+NNGIT+V+Int+2Sg	pisiniarfinngorusussanngilatit
pisi+NIAR+VIK+Sem/Lh+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+NNGIT+V+Par+1Sg	pisiniarfinngorusussanngitsunga
pisi+NIAR+VIK+Sem/Lh+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+NNGIT+V+Par+1Sg+LI	pisiniarfinngorusussanngitsungali
pisi+NIAR+VIK+Sem/Lh+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+NNGIT+V+Par+1Sg+LU	pisiniarfinngorusussanngitsungalu
pisi+NIAR+VIK+Sem/Lh+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+V+Ind+3Sg	pisiniarfinngorusussaaq
pisi+NIAR+VIK+Sem/Lh+NNGUR+Sem/become_be+GUSUP+Sem/wish+V+Ind+3Sg	pisiniarfinngorusuppoq
pisi+NIAR+VIK+Sem/Lh+NNGUR+Sem/become_be+NNGIT+GALUAR+V+Ind+3Sg	pisiniarfinngunngikkaluarpoq
pisi+NIAR+VIK+Sem/Lh+NNGUR+Sem/become_be+NNGIT+V+Ind+3Sg	pisiniarfinngunngilaq
pisi+NIAR+VIK+Sem/Lh+NNGUR+Sem/become_be+SSA+GALUAR+V+Ind+3Sg	pisiniarfinngussagaluarpoq
pisi+NIAR+VIK+Sem/Lh+NNGUR+Sem/become_be+SSA+NNGIT+V+Ind+1Pl	pisiniarfinngussanngilagut
pisi+NIAR+VIK+Sem/Lh+NNGUR+Sem/become_be+SSA+NNGIT+V+Ind+1Sg	pisiniarfinngussanngilanga
pisi+NIAR+VIK+Sem/Lh+NNGUR+Sem/become_be+SSA+NNGIT+V+Ind+3Sg	pisiniarfinngussanngilaq
pisi+NIAR+VIK+Sem/Lh+NNGUR+Sem/become_be+SSA+NNGIT+V+Int+2Sg	pisiniarfinngussanngilatit
pisi+NIAR+VIK+Sem/Lh+NNGUR+Sem/become_be+SSA+NNGIT+V+Par+1Sg	pisiniarfinngussanngitsunga
pisi+NIAR+VIK+Sem/Lh+NNGUR+Sem/become_be+SSA+NNGIT+V+Par+1Sg+LI	pisiniarfinngussanngitsungali
pisi+NIAR+VIK+Sem/Lh+NNGUR+Sem/become_be+SSA+NNGIT+V+Par+1Sg+LU	pisiniarfinngussanngitsungalu
pisi+NIAR+VIK+Sem/Lh+NNGUR+Sem/become_be+SSA+V+Ind+3Sg	pisiniarfinngussaaq
pisi+NIAR+VIK+Sem/Lh+NNGUR+Sem/become_be+TARIAQAR+Sem/must+GALUAR+V+Ind+3Sg	pisiniarfinngortariaqaraluarpoq
pisi+NIAR+VIK+Sem/Lh+NNGUR+Sem/become_be+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Ind+3Sg	pisiniarfinngortariaqanngikkaluarpoq
pisi+NIAR+VIK+Sem/Lh+NNGUR+Sem/become_be+TARIAQAR+Sem/must+NNGIT+V+Ind+3Sg	pisiniarfinngortariaqanngilaq
pisi+NIAR+VIK+Sem/Lh+NNGUR+Sem/become_be+TARIAQAR+Sem/must+SSA+GALUAR+V+Ind+3Sg	pisiniarfinngortariaqassagaluarpoq
pisi+NIAR+VIK+Sem/Lh+NNGUR+Sem/become_be+TARIAQAR+Sem/must+SSA+NNGIT+V+Ind+1Pl	pisiniarfinngortariaqassanngilagut
pisi+NIAR+VIK+Sem/Lh+NNGUR+Sem/become_be+TARIAQAR+Sem/must+SSA+NNGIT+V+Ind+1Sg	pisiniarfinngortariaqassanngilanga
pisi+NIAR+VIK+Sem/Lh+NNGUR+Sem/become_be+TARIAQAR+Sem/must+SSA+NNGIT+V+Ind+3Sg	pisiniarfinngortariaqassanngilaq
pisi+NIAR+VIK+Sem/Lh+NNGUR+Sem/become_be+TARIAQAR+Sem/must+SSA+NNGIT+V+Int+2Sg	pisiniarfinngortariaqassanngilatit
pisi+NIAR+VIK+Sem/Lh+NNGUR+Sem/become_be+TARIAQAR+Sem/must+SSA+NNGIT+V+Par+1Sg	pisiniarfinngortariaqassanngitsunga
pisi+NIAR+VIK+Sem/Lh+NNGUR+Sem/become_be+TARIAQAR+Sem/must+SSA+NNGIT+V+Par+1Sg+LI	pisiniarfinngortariaqassanngitsungali
pisi+NIAR+VIK+Sem/Lh+NNGUR+Sem/become_be+TARIAQAR+Sem/must+SSA+NNGIT+V+Par+1Sg+LU	pisiniarfinngortariaqassanngitsungalu
pisi+NIAR+VIK+Sem/Lh+NNGUR+Sem/become_be+TARIAQAR+Sem/must+SSA+V+Ind+3Sg	pisiniarfinngortariaqassaaq
pisi+NIAR+VIK+Sem/Lh+NNGUR+Sem/become_be+TARIAQAR+Sem/must+V+Ind+3Sg	pisiniarfinngortariaqarpoq
pisi+NIAR+VIK+Sem/Lh+NNGUR+Sem/become_be+V+Ind+3Sg	pisiniarfinngorpoq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GALUAR+V+Ind+1Pl	pisiniarfeqaraluarpugut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GALUAR+V+Ind+1Sg	pisiniarfeqaraluarpunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GALUAR+V+Ind+3Sg	pisiniarfeqaraluarpoq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GALUAR+V+Int+2Sg	pisiniarfeqaraluarpit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GALUAR+V+Par+1Sg	pisiniarfeqaraluartunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+GALUAR+V+Ind+1Pl	pisiniarfeqarusukkaluarpugut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+GALUAR+V+Ind+1Sg	pisiniarfeqarusukkaluarpunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+GALUAR+V+Ind+3Sg	pisiniarfeqarusukkaluarpoq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+GALUAR+V+Int+2Sg	pisiniarfeqarusukkaluarpit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+GALUAR+V+Par+1Sg	pisiniarfeqarusukkaluartunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+1Pl	pisiniarfeqarusunngikkaluarpugut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+1Sg	pisiniarfeqarusunngikkaluarpunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+3Sg	pisiniarfeqarusunngikkaluarpoq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+NNGIT+GALUAR+V+Int+2Sg	pisiniarfeqarusunngikkaluarpit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+NNGIT+GALUAR+V+Par+1Sg	pisiniarfeqarusunngikkaluartunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+NNGIT+V+Ind+1Pl	pisiniarfeqarusunngilagut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+NNGIT+V+Ind+1Sg	pisiniarfeqarusunngilanga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+NNGIT+V+Ind+3Sg	pisiniarfeqarusunngilaq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+NNGIT+V+Int+2Sg	pisiniarfeqarusunngilatit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+NNGIT+V+Par+1Sg	pisiniarfeqarusunngitsunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+NNGIT+V+Par+1Sg+LI	pisiniarfeqarusunngitsungali
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+NNGIT+V+Par+1Sg+LU	pisiniarfeqarusunngitsungalu
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+SSA+GALUAR+V+Ind+1Pl	pisiniarfeqarusussagaluarpugut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+SSA+GALUAR+V+Ind+1Sg	pisiniarfeqarusussagaluarpunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+SSA+GALUAR+V+Ind+3Sg	pisiniarfeqarusussagaluarpoq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+SSA+GALUAR+V+Int+2Sg	pisiniarfeqarusussagaluarpit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+SSA+GALUAR+V+Par+1Sg	pisiniarfeqarusussagaluartunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+SSA+NNGIT+V+Ind+1Pl	pisiniarfeqarusussanngilagut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+SSA+NNGIT+V+Ind+1Sg	pisiniarfeqarusussanngilanga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+SSA+NNGIT+V+Ind+3Sg	pisiniarfeqarusussanngilaq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+SSA+NNGIT+V+Int+2Sg	pisiniarfeqarusussanngilatit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+SSA+NNGIT+V+Par+1Sg	pisiniarfeqarusussanngitsunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+SSA+NNGIT+V+Par+1Sg+LI	pisiniarfeqarusussanngitsungali
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+SSA+NNGIT+V+Par+1Sg+LU	pisiniarfeqarusussanngitsungalu
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+SSA+V+Ind+1Pl	pisiniarfeqarusussaagut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+SSA+V+Ind+1Sg	pisiniarfeqarusussaanga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+SSA+V+Ind+3Sg	pisiniarfeqarusussaaq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+SSA+V+Int+2Sg	pisiniarfeqarusussavit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+SSA+V+Par+1Sg	pisiniarfeqarusussasunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+SSA+V+Par+1Sg+LI	pisiniarfeqarusussasungali
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+SSA+V+Par+1Sg+LU	pisiniarfeqarusussasungalu
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+TAR+GALUAR+V+Ind+1Pl	pisiniarfeqarusuttaraluarpugut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+TAR+GALUAR+V+Ind+1Sg	pisiniarfeqarusuttaraluarpunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+TAR+GALUAR+V+Ind+3Sg	pisiniarfeqarusuttaraluarpoq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+TAR+GALUAR+V+Int+2Sg	pisiniarfeqarusuttaraluarpit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+TAR+GALUAR+V+Par+1Sg	pisiniarfeqarusuttaraluartunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Ind+1Pl	pisiniarfeqarusuttanngikkaluarpugut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Ind+1Sg	pisiniarfeqarusuttanngikkaluarpunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Ind+3Sg	pisiniarfeqarusuttanngikkaluarpoq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Int+2Sg	pisiniarfeqarusuttanngikkaluarpit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Par+1Sg	pisiniarfeqarusuttanngikkaluartunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+TAR+NNGIT+V+Ind+1Pl	pisiniarfeqarusuttanngilagut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+TAR+NNGIT+V+Ind+1Sg	pisiniarfeqarusuttanngilanga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+TAR+NNGIT+V+Ind+3Sg	pisiniarfeqarusuttanngilaq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+TAR+NNGIT+V+Int+2Sg	pisiniarfeqarusuttanngilatit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+TAR+NNGIT+V+Par+1Sg	pisiniarfeqarusuttanngitsunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+TAR+NNGIT+V+Par+1Sg+LI	pisiniarfeqarusuttanngitsungali
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+TAR+NNGIT+V+Par+1Sg+LU	pisiniarfeqarusuttanngitsungalu
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+TAR+SSA+V+Ind+1Pl	pisiniarfeqarusuttassaagut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+TAR+SSA+V+Ind+1Sg	pisiniarfeqarusuttassaanga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+TAR+SSA+V+Ind+3Sg	pisiniarfeqarusuttassaaq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+TAR+SSA+V+Int+2Sg	pisiniarfeqarusuttassavit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+TAR+SSA+V+Par+1Sg	pisiniarfeqarusuttassasunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+TAR+SSA+V+Par+1Sg+LI	pisiniarfeqarusuttassasungali
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+TAR+SSA+V+Par+1Sg+LU	pisiniarfeqarusuttassasungalu
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+TAR+V+Ind+1Pl	pisiniarfeqarusuttarpugut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+TAR+V+Ind+1Sg	pisiniarfeqarusuttarpunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+TAR+V+Ind+3Sg	pisiniarfeqarusuttarpoq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+TAR+V+Int+2Sg	pisiniarfeqarusuttarpit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+TAR+V+Par+1Sg	pisiniarfeqarusuttartunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+V+Ind+1Pl	pisiniarfeqarusuppugut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+V+Ind+1Sg	pisiniarfeqarusuppunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+V+Ind+3Sg	pisiniarfeqarusuppoq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+V+Int+2Sg	pisiniarfeqarusuppit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+GUSUP+Sem/wish+V+Par+1Sg	pisiniarfeqarusuttunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+NNGIT+GALUAR+V+Ind+1Pl	pisiniarfeqanngikkaluarpugut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+NNGIT+GALUAR+V+Ind+1Sg	pisiniarfeqanngikkaluarpunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+NNGIT+GALUAR+V+Ind+3Sg	pisiniarfeqanngikkaluarpoq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+NNGIT+GALUAR+V+Int+2Sg	pisiniarfeqanngikkaluarpit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+NNGIT+GALUAR+V+Par+1Sg	pisiniarfeqanngikkaluartunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+NNGIT+V+Ind+1Pl	pisiniarfeqanngilagut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+NNGIT+V+Ind+1Sg	pisiniarfeqanngilanga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+NNGIT+V+Ind+3Sg	pisiniarfeqanngilaq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+NNGIT+V+Int+2Sg	pisiniarfeqanngilatit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+NNGIT+V+Par+1Sg	pisiniarfeqanngitsunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+NNGIT+V+Par+1Sg+LI	pisiniarfeqanngitsungali
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+NNGIT+V+Par+1Sg+LU	pisiniarfeqanngitsungalu
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+SSA+GALUAR+V+Ind+1Pl	pisiniarfeqassagaluarpugut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+SSA+GALUAR+V+Ind+1Sg	pisiniarfeqassagaluarpunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+SSA+GALUAR+V+Ind+3Sg	pisiniarfeqassagaluarpoq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+SSA+GALUAR+V+Int+2Sg	pisiniarfeqassagaluarpit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+SSA+GALUAR+V+Par+1Sg	pisiniarfeqassagaluartunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+SSA+NNGIT+V+Ind+1Pl	pisiniarfeqassanngilagut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+SSA+NNGIT+V+Ind+1Sg	pisiniarfeqassanngilanga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+SSA+NNGIT+V+Ind+3Sg	pisiniarfeqassanngilaq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+SSA+NNGIT+V+Int+2Sg	pisiniarfeqassanngilatit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+SSA+NNGIT+V+Par+1Sg	pisiniarfeqassanngitsunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+SSA+NNGIT+V+Par+1Sg+LI	pisiniarfeqassanngitsungali
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+SSA+NNGIT+V+Par+1Sg+LU	pisiniarfeqassanngitsungalu
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+SSA+V+Ind+1Pl	pisiniarfeqassaagut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+SSA+V+Ind+1Sg	pisiniarfeqassaanga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+SSA+V+Ind+3Sg	pisiniarfeqassaaq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+SSA+V+Int+2Sg	pisiniarfeqassavit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+SSA+V+Par+1Sg	pisiniarfeqassasunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+SSA+V+Par+1Sg+LI	pisiniarfeqassasungali
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+SSA+V+Par+1Sg+LU	pisiniarfeqassasungalu
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TAR+GALUAR+V+Ind+1Pl	pisiniarfeqartaraluarpugut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TAR+GALUAR+V+Ind+1Sg	pisiniarfeqartaraluarpunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TAR+GALUAR+V+Ind+3Sg	pisiniarfeqartaraluarpoq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TAR+GALUAR+V+Int+2Sg	pisiniarfeqartaraluarpit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TAR+GALUAR+V+Par+1Sg	pisiniarfeqartaraluartunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TAR+NNGIT+GALUAR+V+Ind+1Pl	pisiniarfeqartanngikkaluarpugut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TAR+NNGIT+GALUAR+V+Ind+1Sg	pisiniarfeqartanngikkaluarpunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TAR+NNGIT+GALUAR+V+Ind+3Sg	pisiniarfeqartanngikkaluarpoq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TAR+NNGIT+GALUAR+V+Int+2Sg	pisiniarfeqartanngikkaluarpit
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TAR+NNGIT+GALUAR+V+Par+1Sg	pisiniarfeqartanngikkaluartunga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TAR+NNGIT+V+Ind+1Pl	pisiniarfeqartanngilagut
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TAR+NNGIT+V+Ind+1Sg	pisiniarfeqartanngilanga
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TAR+NNGIT+V+Ind+3Sg	pisiniarfeqartanngilaq
pisi+NIAR+VIK+Sem/Lh+QAR+Sem/have+TAR+NNGIT+V+Int+2Sg	pisiniarfeqartanngilatit
